dataValor,pais,filial,alugadas_total,alugadas_0km,alugadas_semi,alugadas_usada,frota_op_total,frota_op_0km,frota_op_semi,frota_op_usada,pronta_total,pronta_0km,pronta_semi,pronta_usada,manutencao_total,manutencao_0km,manutencao_semi,manutencao_usada,transito_0km_total,fabrica_0km_total,administrativo_total,venda_total,venda_mm,venda_direta_doacao,venda_ag_leilao,perda_total,roubada_total,transito_entre_ag_total,indisponivel_total,apreendida_total,apropriacao_total,indisponiveis_regulatorio_total,recebida_0km,transito_0km,qtd_faturada_mes,qtd_produzidas,qtd_vendas_0km,qtd_vendas_semi,qtd_vendas_usada,qtd_internas,qtd_cliente,mec_total,mec_presentes,mec_na_rampa,lugarId,cidade,regiao,estado,populacao,terceiro,populacao_percentil,populacao_cluster,regiao_consolidada,modelo_operacao,hierarquia_urbana,classificacao_populacao
2025-11-30,Brasil,Mottu Eunápolis - Careca Motos,128,127,1,0,143,3,12,0,3,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,7,0,6,1,0,0,,28,12,0,0,,,,,,301,Eunápolis,Nordeste,BA,112477,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Taubaté,152,148,1,3,172,14,2,4,16,14,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,,51,25,1,6,,,,,,104,Taubaté,Sudeste,SP,311912,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Botucatu,32,30,2,0,91,59,0,0,59,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,2,0,2,0,,,,523,Botucatu,Sudeste,SP,145272,0,2,C,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Boa Viagem,24,24,0,0,27,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,2,0,0,,,,,,390,Boa Viagem,Nordeste,CE,48213,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Itu,25,25,0,0,30,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,8,0,0,,,,,,98,Itu,Sudeste,SP,176548,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Itajubá,22,20,2,0,31,8,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,2,0,1,0,,,,292,Itajubá,Sudeste,MG,90776,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Livramento de Nossa Senhora,14,14,0,0,16,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,,,,,,345,Livramento de Nossa Senhora,Nordeste,BA,43898,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Itaboraí,27,27,0,0,69,38,4,0,29,29,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,80,43,27,0,0,,,,,,532,Itaboraí,Sudeste,RJ,231004,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Cariacica - Vitória Motos,23,23,0,0,30,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,0,0,,,,,,471,Cariacica,Sudeste,ES,375500,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Bragança Paulista,8,8,0,0,12,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,10,0,0,,,,,,281,Bragança Paulista,Sudeste,SP,181556,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Praia Grande,1177,360,110,707,1578,71,45,285,165,59,15,91,187,1,25,161,0,0,3,1,1,0,0,0,2,11,38,3,0,35,0,0,,10,66,17,64,347,1148,,,,82,Praia Grande,Sudeste,SP,344834,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Santarém,1003,850,122,31,1279,230,43,3,163,135,26,2,3,0,3,0,94,0,1,0,0,0,0,0,0,3,16,4,2,7,0,0,204,157,113,17,7,33,189,,,,81,Santarém,Norte,PA,351220,0,4,A,Norte,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Brusque,5,5,0,0,10,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,5,0,0,,,,,,291,Brusque,Sul,SC,141676,1,2,C,Sul,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Praia Grande,1282,460,175,647,1892,91,66,453,107,10,19,78,364,0,44,320,80,0,2,0,0,0,0,0,1,0,59,2,2,55,0,0,80,53,48,46,89,221,1017,,,,82,Praia Grande,Sudeste,SP,344834,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Maringá,428,231,90,107,579,103,38,10,58,23,31,4,5,0,1,4,80,0,0,0,0,0,0,0,0,1,8,1,3,3,0,0,80,70,30,16,16,43,165,,,,50,Maringá,Sul,PR,454146,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Natal,2640,1380,215,1045,2982,158,40,144,133,70,13,50,87,2,21,64,81,0,4,169,169,0,0,0,8,0,37,3,5,29,4,0,160,139,152,51,76,313,1355,,,,27,Natal,Nordeste,RN,751932,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-08-31,Brasil,Mottu Sapé,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,351,Sapé,Nordeste,PB,51142,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Bebedouro,40,40,0,0,46,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,13,0,0,,,,,,214,Bebedouro,Sudeste,SP,75709,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Araguari,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,251,Araguari,Sudeste,MG,121424,1,2,C,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Fortaleza,4363,1691,464,2208,5159,127,109,561,176,73,43,60,355,1,43,311,51,1,1,732,731,0,1,0,35,41,179,7,41,129,1,0,80,67,44,61,122,341,1176,,,,9,Fortaleza,Nordeste,CE,2596157,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Messejana,767,540,83,144,972,117,32,56,39,15,19,5,58,0,10,48,80,0,0,1,1,0,0,0,0,15,6,0,2,4,7,0,80,60,68,25,36,56,190,,,,402,Fortaleza,Nordeste,CE,2596157,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Santarém,1600,1279,254,67,1829,100,54,75,85,19,33,33,39,0,9,30,81,0,1,0,0,0,0,0,5,5,19,5,8,6,0,0,80,65,76,27,23,53,97,,,,81,Santarém,Norte,PA,351220,0,4,A,Norte,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Sete Lagoas,109,77,24,8,166,47,8,2,12,6,6,0,4,0,2,2,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,40,11,11,3,14,18,,,,372,Sete Lagoas,Sudeste,MG,233398,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Curitiba,1941,807,328,806,2376,86,69,282,63,1,19,43,238,0,46,192,80,0,3,217,172,28,17,2,13,6,59,9,22,27,0,0,80,48,44,63,87,180,646,,,,4,Curitiba,Sul,PR,1871789,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Guarapuava,15,15,0,0,17,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,0,0,,,,,,517,Guarapuava,Sul,PR,190342,1,3,B,Sul,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Conceição do Araguaia,17,17,0,0,25,2,3,3,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,4,0,0,,,,,,490,Conceição do Araguaia,Norte,PA,44765,1,1,D,Norte,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Barretos,280,223,36,21,309,7,8,14,17,7,1,9,7,0,3,4,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,,21,38,7,13,6,0,,,,209,Barretos,Sudeste,SP,119427,1,2,C,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Sarandi,20,19,0,1,25,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,2,0,0,,,,,,228,Sarandi,Sul,PR,126057,1,2,C,Sul,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Rio Claro,172,130,23,19,200,8,17,3,17,8,9,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,15,17,19,1,4,0,,,,186,Rio Claro,Sudeste,SP,206950,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Eusébio,50,50,0,0,55,3,2,0,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2,0,0,,,,,,375,Eusébio,Nordeste,CE,73667,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Piripiri,15,14,1,0,17,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,,,,,525,Piripiri,Nordeste,PI,65762,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Boituva,16,15,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,120,Boituva,Sudeste,SP,64799,1,1,D,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Camaragibe,69,69,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,14,7,0,0,,,,,,324,Camaragibe,Nordeste,PE,146912,1,2,C,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Extremoz,14,14,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,5,12,0,0,,,,,,572,Extremoz,Nordeste,RN,61381,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Juazeiro,1079,686,198,195,1313,73,72,89,92,48,38,6,96,1,24,71,0,0,1,0,0,0,0,0,3,5,23,0,7,16,19,0,,14,27,24,23,81,337,,,,45,Juazeiro,Nordeste,BA,244406,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu Caucaia,96,92,2,2,185,77,6,6,3,0,3,0,9,0,3,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,86,71,3,0,3,1,,,,458,Caucaia,Nordeste,CE,372413,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu São João de Meriti,257,253,4,0,282,22,3,0,21,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,,26,61,3,0,,,,,,314,São João de Meriti,Sudeste,RJ,393773,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Itapecerica da Serra,6,6,0,0,11,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,,,,,,424,Itapecerica da Serra,Sudeste,SP,172898,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Jaú,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,239,Jaú,Sudeste,SP,132351,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Jacundá,1,1,0,0,7,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,487,Jacundá,Norte,PA,36184,1,1,D,Norte,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Senhor do Bonfim,70,69,1,0,83,12,1,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,28,1,0,1,0,,,,355,Senhor do Bonfim,Nordeste,BA,77514,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Poços de Caldas - VMA Motos,56,54,2,0,65,8,1,0,8,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,18,0,0,,,,,,298,Poços de Caldas,Sudeste,MG,172869,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-01-31,Brasil,Mottu Serra,998,208,27,763,1144,1,11,134,55,0,5,50,49,1,5,43,0,0,2,2,2,0,0,0,4,0,42,0,3,39,0,0,,,2,16,132,303,1031,,,,19,Serra,Sudeste,ES,546405,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-01-31,Brasil,Mottu Limeira - MS Motos,9,9,0,0,15,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,3,8,0,0,0,1,,,,96,Limeira,Sudeste,SP,305169,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-01-31,Brasil,Mottu Itabuna,80,80,0,0,81,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,85,0,0,,,,,,116,Itabuna,Nordeste,BA,185500,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Boa Vista,1955,1325,322,308,2235,50,50,180,85,46,24,15,172,4,17,151,0,0,1,0,0,0,0,0,3,0,26,1,7,18,0,0,80,160,123,35,46,79,473,,,,61,Boa Vista,Norte,RR,408157,0,4,A,Norte,Filial Mottu,Capital,Centro Local
2025-10-31,Brasil,Mottu Belo Horizonte,1120,247,51,822,1617,96,106,295,193,87,69,37,140,0,26,114,0,0,5,303,266,8,29,31,10,10,151,4,17,130,4,0,,,14,9,65,163,812,,,,3,Belo Horizonte,Sudeste,MG,2392678,0,5,S,Sudeste,Filial Mottu,Capital,Centro Local
2025-10-31,Brasil,Mottu Luziânia,17,17,0,0,22,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,,,,,,264,Luziânia,Centro-oeste,GO,196416,1,3,B,Centro-oeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Guarapari,38,38,0,0,46,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,21,0,0,,,,,,468,Guarapari,Sudeste,ES,132915,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Votorantim,57,57,0,0,69,10,0,2,11,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,11,0,0,,,,,,204,Votorantim,Sudeste,SP,137319,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Sapé,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,351,Sapé,Nordeste,PB,51142,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Carpina,43,43,0,0,48,2,3,0,3,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,12,0,0,,,,,,336,Carpina,Nordeste,PE,78865,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Tucuruí,10,10,0,0,22,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,,,,,,498,Tucuruí,Norte,PA,90232,1,2,C,Norte,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Santa Cruz do Sul,1,1,0,0,10,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,0,0,,,,,,516,Santa Cruz do Sul,Sul,RS,133136,1,2,C,Sul,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Sumé,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,538,Sumé,Nordeste,PB,16539,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu São Miguel,3123,623,271,2229,4010,200,72,615,281,63,28,190,220,0,21,199,104,0,6,424,172,115,137,4,64,3,253,7,9,234,33,0,81,73,134,77,132,723,2394,,,,13,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
2025-06-30,Brasil,Mottu Piracicaba,776,447,101,228,986,145,36,29,84,59,19,6,21,0,11,10,82,0,2,1,1,0,0,0,1,0,19,1,4,14,4,0,166,74,51,27,30,109,490,,,,44,Piracicaba,Sudeste,SP,434432,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Taboão,2035,471,152,1412,2577,170,52,320,297,154,16,127,51,0,10,41,0,0,6,262,124,21,117,0,87,0,194,7,10,177,2,0,1,5,95,39,81,350,1863,,,,35,Taboão da Serra,Sudeste,SP,283419,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Olinda,1733,845,130,758,2035,127,35,140,116,40,25,51,64,0,7,57,80,1,2,10,10,0,0,0,6,0,35,7,4,24,7,0,161,160,126,23,81,213,1049,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Barretos,39,39,0,0,47,8,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,53,10,0,0,,,,,,209,Barretos,Sudeste,SP,119427,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Jacobina,4,4,0,0,6,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,,,,,,352,Jacobina,Nordeste,BA,88296,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Feira de Santana,898,504,91,303,988,59,9,22,75,50,7,18,3,0,1,2,0,0,1,2,0,2,0,0,0,0,4,0,2,2,9,0,80,71,49,20,24,92,798,,,,40,Feira de Santana,Nordeste,BA,652592,0,5,S,Nordeste,Filial Mottu,Interior,Centro Local
2025-03-31,México,Mottu Puebla,421,236,0,185,460,12,20,7,14,11,3,0,15,1,9,5,0,38,2,0,0,0,0,0,0,1,10,1,0,8,0,0,,,73,0,43,49,289,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-03-31,Brasil,Mottu Uberaba,428,238,100,90,543,92,20,3,22,9,12,1,5,0,5,0,82,0,1,0,0,0,0,0,0,0,5,1,3,1,1,0,80,83,37,24,6,49,205,,,,78,Uberaba,Sudeste,MG,359090,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-03-31,México,Mottu Mérida,23,11,0,12,24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,0,12,0,5,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-03-31,Brasil,Mottu Parnaíba,66,64,0,2,175,109,0,0,29,29,0,0,0,0,0,0,80,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,79,21,0,0,0,5,,,,115,Parnaíba,Nordeste,PI,163087,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Maringá,409,217,88,104,511,66,28,8,90,64,22,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,7,0,2,5,1,0,,,40,16,18,44,176,,,,50,Maringá,Sul,PR,454146,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Angra dos Reis,8,8,0,0,10,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,8,0,0,,,,,,342,Angra dos Reis,Sudeste,RJ,181228,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Nova Serrana,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,257,Nova Serrana,Sudeste,MG,114497,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Quixadá,15,15,0,0,16,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,17,0,0,,,,,,392,Quixadá,Nordeste,CE,80701,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Nova Russas,1,1,0,0,6,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,386,Nova Russas,Nordeste,CE,30518,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Marília - LC Motos,25,25,0,0,31,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,10,0,0,,,,,,171,Marília,Sudeste,SP,238605,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Conceição do Coité,2,2,0,0,7,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,0,,,,,,308,Conceição do Coité,Nordeste,BA,70202,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Presidente Prudente - Trilha Motos,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,240,Presidente Prudente,Sudeste,SP,226692,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Petrolina,648,473,106,69,759,93,14,6,25,12,11,2,5,1,2,2,80,0,1,0,0,0,0,0,1,0,3,1,1,1,0,0,80,80,35,17,5,14,99,1.9285714285714284,1.5416666666666667,1.142857142857143,309,Petrolina,Nordeste,PE,388145,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Jandira,1829,683,280,866,2218,167,50,173,164,84,41,39,91,1,5,85,81,0,4,73,73,0,0,1,14,2,54,5,2,47,0,0,240,146,54,26,133,291,882,11.500000000000002,7.708333333333334,6.071428571428571,41,Jandira,Sudeste,SP,127476,0,2,C,Sudeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Porto Alegre,1650,581,140,929,2108,114,70,276,87,19,38,30,157,2,14,141,80,0,2,255,228,0,27,0,19,23,115,16,12,87,0,0,80,80,65,7,135,244,687,11.964285714285715,8.791666666666666,7.000000000000001,8,Porto Alegre,Sul,RS,1404269,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2026-02-28,Brasil,Mottu São José de Ribamar,490,387,28,75,642,94,14,44,84,73,4,7,45,3,7,35,10,0,0,2,2,0,0,0,0,0,11,1,1,9,3,0,80,,46,8,26,55,144,3.9642857142857135,3.5000000000000004,2.6071428571428568,,,,,,,,,,Outros,Interior,Centro Local
2026-02-28,Brasil,Mottu Parnaíba,542,458,47,37,670,89,20,19,96,85,5,6,21,0,10,11,0,0,1,0,0,0,0,0,3,0,8,0,5,3,3,0,80,80,26,10,8,17,25,1.0,0.7916666666666666,0.5714285714285714,115,Parnaíba,Nordeste,PI,163087,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Ibiúna,16,15,0,1,19,2,1,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,461,Ibiúna,Sudeste,SP,84820,1,2,C,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Hortolândia,20,19,1,0,26,6,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,,,,,,408,Hortolândia,Sudeste,SP,246449,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Alfenas ,9,9,0,0,30,21,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,562,Alfenas,Sudeste,MG,79175,1,1,D,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Itaboraí,124,120,4,0,195,47,18,6,50,47,3,0,21,0,15,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,78,39,1,0,4,0,0.0,,0.0,532,Itaboraí,Sudeste,RJ,231004,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Santo Anastácio,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,241,Santo Anastácio,Sudeste,SP,17875,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Ipiranga,785,232,26,527,1217,1,12,419,25,0,4,21,352,0,5,347,1,0,3,64,4,22,38,0,1,3,51,1,1,49,0,0,,8,0,23,21,105,743,,,,94,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
2025-02-28,Brasil,Mottu Piracicaba,635,329,46,260,759,81,23,20,22,0,11,11,11,0,6,5,80,0,3,1,1,0,0,0,1,3,8,2,1,5,0,0,80,33,8,23,40,106,471,,,,44,Piracicaba,Sudeste,SP,434432,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Joinville,685,382,76,227,718,1,28,4,14,1,12,1,12,0,10,2,0,0,1,0,0,0,0,0,0,0,7,1,4,2,0,0,,65,14,71,46,88,419,,,,56,Joinville,Sul,SC,617979,0,5,S,Sul,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Bauru,10,10,0,0,91,80,0,1,0,0,0,0,1,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,49,6,0,0,2,0,,,,175,Bauru,Sudeste,SP,388686,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Andradina,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,237,Andradina,Sudeste,SP,59464,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Limão - Zona Norte,1794,355,101,1338,2239,163,49,233,41,2,10,29,175,0,24,151,161,0,2,119,93,17,9,2,36,0,69,3,8,58,0,0,240,160,43,43,50,393,1784,,,,36,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
